matlabCamera velocities
151	0.811847	0	151	0.678034	0	151	0.14584	0	151	0.214711	0	151	-0.254098	0	151	0.0125998	0	
152	0.858055	0	152	0.716157	0	152	0.12497	0	152	0.227304	0	152	-0.269998	0	152	0.0123649	0	
153	0.873655	0	153	0.711286	0	153	0.122178	0	153	0.226238	0	153	-0.275329	0	153	0.0127153	0	
155	0.891756	0	155	0.733511	0	155	0.120057	0	155	0.232642	0	155	-0.281217	0	155	0.0126971	0	
156	0.875043	0	156	0.70653	0	156	0.143232	0	156	0.223106	0	156	-0.275126	0	156	0.0130216	0	
157	0.833199	0	157	0.6675	0	157	0.170007	0	157	0.209688	0	157	-0.260517	0	157	0.01313	0	
158	0.602144	0	158	0.468666	0	158	0.307537	0	158	0.142275	0	158	-0.181857	0	158	0.0137374	0	
159	0.459399	0	159	0.353427	0	159	0.39776	0	159	0.102952	0	159	-0.133521	0	159	0.0143825	0	
161	0.377568	0	161	0.283159	0	161	0.474211	0	161	0.0784816	0	161	-0.106146	0	161	0.0153911	0	
162	0.391032	0	162	0.296036	0	162	0.469976	0	162	0.0830906	0	162	-0.111139	0	162	0.014414	0	
163	0.34353	0	163	0.266059	0	163	0.496196	0	163	0.0741617	0	163	-0.0951957	0	163	0.0150367	0	
164	0.295262	0	164	0.248515	0	164	0.521726	0	164	0.0672084	0	164	-0.0784657	0	164	0.0143869	0	
165	0.121831	0	165	0.0928814	0	165	0.638376	0	165	0.0157008	0	165	-0.0202134	0	165	0.0146738	0	
166	-0.035533	0	166	-0.028217	0	166	0.751108	0	166	-0.0249523	0	166	0.032942	0	166	0.0151276	0	
167	-0.11189	0	167	-0.0648003	0	167	0.80007	0	167	-0.0381137	0	167	0.0592402	0	167	0.0145115	0	
168	-0.212302	0	168	-0.114802	0	168	0.858446	0	168	-0.0554067	0	168	0.0938618	0	168	0.0131493	0	
169	-0.222486	0	169	-0.120633	0	169	0.863341	0	169	-0.0578575	0	169	0.0982703	0	169	0.0130553	0	
170	-0.243936	0	170	-0.133366	0	170	0.872605	0	170	-0.0623786	0	170	0.106172	0	170	0.0133926	0	
171	-0.22714	0	171	-0.136704	0	171	0.857646	0	171	-0.0649212	0	171	0.103113	0	171	0.0134277	0	
172	-0.19097	0	172	-0.134069	0	172	0.825742	0	172	-0.064315	0	172	0.0911067	0	172	0.0136543	0	
173	-0.149749	0	173	-0.115156	0	173	0.793837	0	173	-0.0581893	0	173	0.0773987	0	173	0.0142595	0	
174	-0.0529956	0	174	-0.0529228	0	174	0.719575	0	174	-0.0378245	0	174	0.0441878	0	174	0.0143948	0	
176	0.0665001	0	176	0.0190232	0	176	0.633716	0	176	-0.0132826	0	176	0.00332218	0	176	0.0149772	0	
177	0.209022	0	177	0.104513	0	177	0.535417	0	177	0.0163232	0	177	-0.0458635	0	177	0.0153944	0	
178	0.42546	0	178	0.224729	0	178	0.407228	0	178	0.0583243	0	178	-0.120524	0	178	0.0161065	0	
179	0.543139	0	179	0.307673	0	179	0.339762	0	179	0.0865353	0	179	-0.161281	0	179	0.0163814	0	
180	0.729448	0	180	0.440932	0	180	0.234307	0	180	0.132564	0	180	-0.225934	0	180	0.0169959	0	
